drug_id,alias,alias_type,source,source_ref,normalized_key
,anti-PD1/CTLA4 bispecific antibody XmAb20717,nci_alias,NCI_DD_INV,,antipd1ctla4bispecificantibodyxmab20717
,PD-1 x CTLA-4 bispecific antibody XmAb20717,nci_alias,NCI_DD_INV,,pd1xctla4bispecificantibodyxmab20717
,anti-PD-1/anti-CTLA-4 XmAb20717,nci_alias,NCI_DD_INV,,antipd1antictla4xmab20717
,XmAb 20717,nci_alias,NCI_DD_INV,,xmab20717
,2329669-72-7,nci_alias,NCI_DD_INV,,2329669727
,XBP1-US/XBP1-SP/CD138/CS1 multipeptide vaccine PVX-410,investigational_name,NCI_DD_INV,,xbp1usxbp1spcd138cs1multipeptidevaccinepvx410
,PVX-410,nci_alias,NCI_DD_INV,,pvx410
,xevinapant,investigational_name,NCI_DD_INV,,xevinapant
,Debio 1143,nci_alias,NCI_DD_INV,,debio1143
,second mitochondrial-derived activator of caspases mimetic Debio 1143,nci_alias,NCI_DD_INV,,secondmitochondrialderivedactivatorofcaspasesmimeticdebio1143
,D1143,nci_alias,NCI_DD_INV,,d1143
,"pyrrolo(1,2-a)(1,5)diazocine-8-carboxamide, n-((1,1'-biphenyl)-2-ylmethyl)decahydro-5-(((2s)-2-(methylamino)-1-oxopropyl)amino)-3-(3-methyl-1-oxobutyl)-6-oxo-, (5s,8s,10ar)",nci_alias,NCI_DD_INV,,pyrrolo
,SM-406,nci_alias,NCI_DD_INV,,sm406
,IAPs antagonist Debio 1143,nci_alias,NCI_DD_INV,,iapsantagonistdebio1143
,IAPs inhibitor Debio 1143,nci_alias,NCI_DD_INV,,iapsinhibitordebio1143
,AT-406,nci_alias,NCI_DD_INV,,at406
,Debio1143,nci_alias,NCI_DD_INV,,debio1143
,SMAC mimetic Debio 1143,nci_alias,NCI_DD_INV,,smacmimeticdebio1143
,1071992-81-8,nci_alias,NCI_DD_INV,,1071992818
,Debio-1143,nci_alias,NCI_DD_INV,,debio1143
,xisomab 3G3,investigational_name,NCI_DD_INV,,xisomab3g3
,AB 023,nci_alias,NCI_DD_INV,,ab023
,AB-023,nci_alias,NCI_DD_INV,,ab023
,anti-factor XI monoclonal antibody xisomab 3G3,nci_alias,NCI_DD_INV,,antifactorximonoclonalantibodyxisomab3g3
,anti-FXI antibody xisomab 3G3,nci_alias,NCI_DD_INV,,antifxiantibodyxisomab3g3
,zanzalintinib,investigational_name,NCI_DD_INV,,zanzalintinib
,XL092,nci_alias,NCI_DD_INV,,xl092
,XL-092,nci_alias,NCI_DD_INV,,xl092
,XL 092,nci_alias,NCI_DD_INV,,xl092
,"1,1-cyclopropanedicarboxamide, N-(4-fluorophenyl)-N'-(4-((7-methoxy-6-((methylamino)carbonyl)-4-quinolinyl)oxy)phenyl)-",nci_alias,NCI_DD_INV,,11cyclopropanedicarboxamiden4fluorophenyln47methoxy6methylaminocarbonyl4quinolinyloxyphenyl
,2367004-54-2,nci_alias,NCI_DD_INV,,2367004542
,multi-kinase inhibitor XL092,nci_alias,NCI_DD_INV,,multikinaseinhibitorxl092
,"N-(4-fluorophenyl)-N'-(4-((7-methoxy-6- (methylcarbamoyl)quinolin-4- yl)oxy)phenyl)cyclopropane-1,1-dicarboxamide",nci_alias,NCI_DD_INV,,n4fluorophenyln47methoxy6methylcarbamoylquinolin4yloxyphenylcyclopropane11dicarboxamide
,anti-B7-H3 antibody-drug conjugate YL201,investigational_name,NCI_DD_INV,,antib7h3antibodydrugconjugateyl201
,YL201,nci_alias,NCI_DD_INV,,yl201
,YL 201,nci_alias,NCI_DD_INV,,yl201
,YL-201,nci_alias,NCI_DD_INV,,yl201
,ADC YL201,nci_alias,NCI_DD_INV,,adcyl201
,anti-B7-H3 ADC YL201,nci_alias,NCI_DD_INV,,antib7h3adcyl201
,anti-c-Met antibody-drug conjugate YL211,investigational_name,NCI_DD_INV,,anticmetantibodydrugconjugateyl211
,anti-c-Met ADC YL211,nci_alias,NCI_DD_INV,,anticmetadcyl211
,anti-c-Met/TOP1i ADC YL211,nci_alias,NCI_DD_INV,,anticmettop1iadcyl211
,anti-c-Met/TOP1i antibody-drug conjugate YL211,nci_alias,NCI_DD_INV,,anticmettop1iantibodydrugconjugateyl211
,YL 211,nci_alias,NCI_DD_INV,,yl211
,YL-211,nci_alias,NCI_DD_INV,,yl211
,YL211,nci_alias,NCI_DD_INV,,yl211
,anti-CD137 agonistic monoclonal antibody YH004,investigational_name,NCI_DD_INV,,anticd137agonisticmonoclonalantibodyyh004
,YH004,nci_alias,NCI_DD_INV,,yh004
,anti-4-1BB monoclonal antibody YH004,nci_alias,NCI_DD_INV,,anti41bbmonoclonalantibodyyh004
,YH-004,nci_alias,NCI_DD_INV,,yh004
,YH 004,nci_alias,NCI_DD_INV,,yh004
,anti-CD46 monoclonal antibody YS5,investigational_name,NCI_DD_INV,,anticd46monoclonalantibodyys5
,YS 5,nci_alias,NCI_DD_INV,,ys5
,YS-5,nci_alias,NCI_DD_INV,,ys5
,YS5,nci_alias,NCI_DD_INV,,ys5
,anti-DLL3 ADC ZL-1310,investigational_name,NCI_DD_INV,,antidll3adczl1310
,ADC SC-002,nci_alias,NCI_DD_INV,,adcsc002
,anti-DLL3 antibody-drug conjugate ZL-1310,nci_alias,NCI_DD_INV,,antidll3antibodydrugconjugatezl1310
,YL 212,nci_alias,NCI_DD_INV,,yl212
,YL-212,nci_alias,NCI_DD_INV,,yl212
,YL212,nci_alias,NCI_DD_INV,,yl212
,ZL 1310,nci_alias,NCI_DD_INV,,zl1310
,ZL-1310,nci_alias,NCI_DD_INV,,zl1310
,ZL1310,nci_alias,NCI_DD_INV,,zl1310
,anti-HGF monoclonal antibody YYB101,investigational_name,NCI_DD_INV,,antihgfmonoclonalantibodyyyb101
,YYB101,nci_alias,NCI_DD_INV,,yyb101
,YYB 101,nci_alias,NCI_DD_INV,,yyb101
,YYB-101,nci_alias,NCI_DD_INV,,yyb101
,anti-hepatocyte growth factor monoclonal antibody YYB101,nci_alias,NCI_DD_INV,,antihepatocytegrowthfactormonoclonalantibodyyyb101
,autologous CD19 CAR-expressing T cells YTB323,investigational_name,NCI_DD_INV,,autologouscd19carexpressingtcellsytb323
,YTB-323,nci_alias,NCI_DD_INV,,ytb323
,CD19-specific CAR T cells YTB323,nci_alias,NCI_DD_INV,,cd19specificcartcellsytb323
,YTB 323,nci_alias,NCI_DD_INV,,ytb323
,YTB323,nci_alias,NCI_DD_INV,,ytb323
,celecoxib,investigational_name,NCI_DD_INV,,celecoxib
,Celebrex,nci_alias,NCI_DD_INV,,celebrex
,SC 58635,nci_alias,NCI_DD_INV,,sc58635
,SC-58635,nci_alias,NCI_DD_INV,,sc58635
,4-(5-(4-methylphenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,nci_alias,NCI_DD_INV,,454methylphenyl3trifluoromethyl1hpyrazol1ylbenzenesulfonamide
,YM 177,nci_alias,NCI_DD_INV,,ym177
,719627,nci_alias,NCI_DD_INV,,719627
,169590-42-5,nci_alias,NCI_DD_INV,,169590425
,cenzestotug,investigational_name,NCI_DD_INV,,cenzestotug
,YH 002,nci_alias,NCI_DD_INV,,yh002
,YH002,nci_alias,NCI_DD_INV,,yh002
,YH-002,nci_alias,NCI_DD_INV,,yh002
,agonistic anti-OX40 monoclonal antibody YH-002,nci_alias,NCI_DD_INV,,agonisticantiox40monoclonalantibodyyh002
,ciltistotug,investigational_name,NCI_DD_INV,,ciltistotug
,YH003,nci_alias,NCI_DD_INV,,yh003
,YH 003,nci_alias,NCI_DD_INV,,yh003
,YH-003,nci_alias,NCI_DD_INV,,yh003
,EP4 receptor antagonist YY001,investigational_name,NCI_DD_INV,,ep4receptorantagonistyy001
,YY001,nci_alias,NCI_DD_INV,,yy001
,YY 001,nci_alias,NCI_DD_INV,,yy001
,YY-001,nci_alias,NCI_DD_INV,,yy001
,EP4 antagonist YY001,nci_alias,NCI_DD_INV,,ep4antagonistyy001
,prostaglandin E2 receptor antagonist YY001,nci_alias,NCI_DD_INV,,prostaglandine2receptorantagonistyy001
,PGE2 receptor antagonist YY001,nci_alias,NCI_DD_INV,,pge2receptorantagonistyy001
,futermestotug,investigational_name,NCI_DD_INV,,futermestotug
,YH 001,nci_alias,NCI_DD_INV,,yh001
,YH001,nci_alias,NCI_DD_INV,,yh001
,YH-001,nci_alias,NCI_DD_INV,,yh001
,linperlisib,investigational_name,NCI_DD_INV,,linperlisib
,YY20394,nci_alias,NCI_DD_INV,,yy20394
,YY 20394,nci_alias,NCI_DD_INV,,yy20394
,YY-20394,nci_alias,NCI_DD_INV,,yy20394
,PI3K-delta inhibitor YY-20394,nci_alias,NCI_DD_INV,,pi3kdeltainhibitoryy20394
,1702816-75-8,nci_alias,NCI_DD_INV,,1702816758
,mirabegron,investigational_name,NCI_DD_INV,,mirabegron
,2-(2-aminothiazol-4-yl)-N-[4-(2-{[(2R)-2-hydroxy-2-phenylethyl]amino}ethyl)phenyl] acetamide,nci_alias,NCI_DD_INV,,22aminothiazol4yln422r2hydroxy2phenylethylaminoethylphenylacetamide
,YM 178,nci_alias,NCI_DD_INV,,ym178
,YM178,nci_alias,NCI_DD_INV,,ym178
,"4-thiazoleacetamide, 2-amino-N-(4-(2-(((2R)-2-hydroxy-2-phenylethyl)amino)ethyl)phenyl)",nci_alias,NCI_DD_INV,,4thiazoleacetamide2aminon
,Myrbetriq,nci_alias,NCI_DD_INV,,myrbetriq
,Betanis,nci_alias,NCI_DD_INV,,betanis
,223673-61-8,nci_alias,NCI_DD_INV,,223673618
,"4-thiazoleacetamide, 2-Amino-N-(4-(2-(((2R)-2-hydroxy-2-phenylethyl)amino)ethyl)phenyl)-",nci_alias,NCI_DD_INV,,4thiazoleacetamide2aminon422r2hydroxy2phenylethylaminoethylphenyl
,YM-178,nci_alias,NCI_DD_INV,,ym178
,nesfrotamig,investigational_name,NCI_DD_INV,,nesfrotamig
,YH32367,nci_alias,NCI_DD_INV,,yh32367
,YH 32367,nci_alias,NCI_DD_INV,,yh32367
,YH-32367,nci_alias,NCI_DD_INV,,yh32367
,ABL 105,nci_alias,NCI_DD_INV,,abl105
,ABL-105,nci_alias,NCI_DD_INV,,abl105
,ABL105,nci_alias,NCI_DD_INV,,abl105
,anti-HER2/4-1BB bispecific antibody ABL105,nci_alias,NCI_DD_INV,,antiher241bbbispecificantibodyabl105
,anti-HER2/Anti-4-1BB bispecific antibody YH32367,nci_alias,NCI_DD_INV,,antiher2anti41bbbispecificantibodyyh32367
,HER2 x 4-1BB bispecific antibody YH32367,nci_alias,NCI_DD_INV,,her2x41bbbispecificantibodyyh32367
,netazepide,investigational_name,NCI_DD_INV,,netazepide
,cholecystokinin B receptor antagonist YF476,nci_alias,NCI_DD_INV,,cholecystokininbreceptorantagonistyf476
,cholecystokin 2 (CCK(2)) receptor antagonist YF476,nci_alias,NCI_DD_INV,,cholecystokin2cck2receptorantagonistyf476
,YF476,nci_alias,NCI_DD_INV,,yf476
,CCK-B/gastrin receptor antagonist YF476,nci_alias,NCI_DD_INV,,cckbgastrinreceptorantagonistyf476
,YF-476,nci_alias,NCI_DD_INV,,yf476
,sograzepide,nci_alias,NCI_DD_INV,,sograzepide
,"1-((3R)-1-(3,3-dimethyl-2-oxobutyl)-2-oxo-5-(pyridin-2-yl)-2,3-dihydro-1H-1,4-benzodiazepin-3-yl)-3-(3-(methylamino)phenyl)urea",nci_alias,NCI_DD_INV,,13r133dimethyl2oxobutyl2oxo5pyridin2yl23dihydro1h14benzodiazepin3yl33methylaminophenylurea
,oncolytic adenovirus expressing interferon YSCH-01,investigational_name,NCI_DD_INV,,oncolyticadenovirusexpressinginterferonysch01
,YSCH-01,nci_alias,NCI_DD_INV,,ysch01
,YSCH01,nci_alias,NCI_DD_INV,,ysch01
,YSCH 01,nci_alias,NCI_DD_INV,,ysch01
,oncolytic adenovirus expressing IFN YSCH-01,nci_alias,NCI_DD_INV,,oncolyticadenovirusexpressingifnysch01
,oncolytic adenovirus YSCH-01,nci_alias,NCI_DD_INV,,oncolyticadenovirusysch01
,oncolytic virus YSCH-01,nci_alias,NCI_DD_INV,,oncolyticvirusysch01
,recombinant oncolytic adenovirus L-IFN YSCH-01,nci_alias,NCI_DD_INV,,recombinantoncolyticadenoviruslifnysch01
,oxygen carrier YQ23,investigational_name,NCI_DD_INV,,oxygencarrieryq23
,YQ23,nci_alias,NCI_DD_INV,,yq23
,hemoglobin-based oxygen carrier solution YQ23,nci_alias,NCI_DD_INV,,hemoglobinbasedoxygencarriersolutionyq23
,YQ-23,nci_alias,NCI_DD_INV,,yq23
,YQ 23,nci_alias,NCI_DD_INV,,yq23
,personalized neoepitope yeast vaccine YE-NEO-001,investigational_name,NCI_DD_INV,,personalizedneoepitopeyeastvaccineyeneo001
,YE-NEO-001,nci_alias,NCI_DD_INV,,yeneo001
,polyinosinic-polycytidylic acid/inactivated rabies virus vaccine YS-ON-001,investigational_name,NCI_DD_INV,,polyinosinicpolycytidylicacidinactivatedrabiesvirusvaccineyson001
,YS-ON-001,nci_alias,NCI_DD_INV,,yson001
,YS ON 001,nci_alias,NCI_DD_INV,,yson001
,poly IC/inactivated RV-V YS-ON-001,nci_alias,NCI_DD_INV,,polyicinactivatedrvvyson001
,pruvonertinib,investigational_name,NCI_DD_INV,,pruvonertinib
,YK-029A,nci_alias,NCI_DD_INV,,yk029a
,YK029A,nci_alias,NCI_DD_INV,,yk029a
,YK 029A,nci_alias,NCI_DD_INV,,yk029a
,EGFR TKI inhibitor YK-029A,nci_alias,NCI_DD_INV,,egfrtkiinhibitoryk029a
,mutant-selective EGFR inhibitor YK-029A,nci_alias,NCI_DD_INV,,mutantselectiveegfrinhibitoryk029a
,EGFR inhibitor YK-029A,nci_alias,NCI_DD_INV,,egfrinhibitoryk029a
,2064269-82-3,nci_alias,NCI_DD_INV,,2064269823
,EGFR mutant-selective inhibitor YK-029A,nci_alias,NCI_DD_INV,,egfrmutantselectiveinhibitoryk029a
,EGFR TKI YK-029A,nci_alias,NCI_DD_INV,,egfrtkiyk029a
,rivoceranib mesylate,investigational_name,NCI_DD_INV,,rivoceranibmesylate
,Aitan,nci_alias,NCI_DD_INV,,aitan
,YN-968D1,nci_alias,NCI_DD_INV,,yn968d1
,apatinib mesylate,nci_alias,NCI_DD_INV,,apatinibmesylate
,1218779-75-9,nci_alias,NCI_DD_INV,,1218779759
,YN968D1,nci_alias,NCI_DD_INV,,yn968d1
,STAT3 dual phosphorylation site inhibitor YY201,investigational_name,NCI_DD_INV,,stat3dualphosphorylationsiteinhibitoryy201
,YY201,nci_alias,NCI_DD_INV,,yy201
,YY 201,nci_alias,NCI_DD_INV,,yy201
,YY-201,nci_alias,NCI_DD_INV,,yy201
,STAT3 inhibitor YY201,nci_alias,NCI_DD_INV,,stat3inhibitoryy201
,TGF-beta receptor 1 kinase inhibitor YL-13027,investigational_name,NCI_DD_INV,,tgfbetareceptor1kinaseinhibitoryl13027
,YL-13027,nci_alias,NCI_DD_INV,,yl13027
,YL13027,nci_alias,NCI_DD_INV,,yl13027
,YL 13027,nci_alias,NCI_DD_INV,,yl13027
,YTGFbR1 inhibitor YL-13027,nci_alias,NCI_DD_INV,,ytgfbr1inhibitoryl13027
,TGFbR1 inhibitor YL-13027,nci_alias,NCI_DD_INV,,tgfbr1inhibitoryl13027
,YM598,investigational_name,NCI_DD_INV,,ym598
,YM-598,nci_alias,NCI_DD_INV,,ym598
,yttrium Y 90 anti-CD45 monoclonal antibody AHN-12,investigational_name,NCI_DD_INV,,yttriumy90anticd45monoclonalantibodyahn12
,Y 90 AHN-12,nci_alias,NCI_DD_INV,,y90ahn12
,yttrium Y 90 anti-CDH3 monoclonal antibody FF-21101,investigational_name,NCI_DD_INV,,yttriumy90anticdh3monoclonalantibodyff21101
,FF-21101(90Y),nci_alias,NCI_DD_INV,,ff21101
,yttrium Y 90 carbon microspheres NRT6003,investigational_name,NCI_DD_INV,,yttriumy90carbonmicrospheresnrt6003
,Y90 carbon microspheres NRT6003,nci_alias,NCI_DD_INV,,y90carbonmicrospheresnrt6003
,yttrium-90 carbon microspheres NRT6003,nci_alias,NCI_DD_INV,,yttrium90carbonmicrospheresnrt6003
,NRT6003,nci_alias,NCI_DD_INV,,nrt6003
,NRT 6003,nci_alias,NCI_DD_INV,,nrt6003
,NRT-6003,nci_alias,NCI_DD_INV,,nrt6003
,yttrium Y 90 clivatuzumab tetraxetan,investigational_name,NCI_DD_INV,,yttriumy90clivatuzumabtetraxetan
,Y90 DOTA MOAB HuPAM4,nci_alias,NCI_DD_INV,,y90dotamoabhupam4
,yttrium Y 90 DOTA monoclonal antibody HuPAM4,nci_alias,NCI_DD_INV,,yttriumy90dotamonoclonalantibodyhupam4
,IMMU-107,nci_alias,NCI_DD_INV,,immu107
,90Y-hPAM4,nci_alias,NCI_DD_INV,,90yhpam4
,hPAM4-DOTA,nci_alias,NCI_DD_INV,,hpam4dota
,yttrium Y 90 monoclonal antibody MN-14,investigational_name,NCI_DD_INV,,yttriumy90monoclonalantibodymn14
,"MOAB MN-14, yttrium Y 90",nci_alias,NCI_DD_INV,,moabmn14yttriumy90
,Y90 MOAB MN-14,nci_alias,NCI_DD_INV,,y90moabmn14
,Y90 monoclonal antibody MN-14,nci_alias,NCI_DD_INV,,y90monoclonalantibodymn14
,"monoclonal antibody MN-14, yttrium Y 90",nci_alias,NCI_DD_INV,,monoclonalantibodymn14yttriumy90
,yttrium Y 90 MOAB MN-14,nci_alias,NCI_DD_INV,,yttriumy90moabmn14
,Y 90 Monoclonal Antibody MN-14,nci_alias,NCI_DD_INV,,y90monoclonalantibodymn14
,Y 90 MoAb MN-14,nci_alias,NCI_DD_INV,,y90moabmn14
,yttrium Y 90 tabituximab barzuxetan,investigational_name,NCI_DD_INV,,yttriumy90tabituximabbarzuxetan
,90Y tabituximab barzuxetan,nci_alias,NCI_DD_INV,,90ytabituximabbarzuxetan
,yttrium Y 90-labeled anti-FZD10 monoclonal antibody OTSA101,nci_alias,NCI_DD_INV,,yttriumy90labeledantifzd10monoclonalantibodyotsa101
,OTSA101-DTPA-90Y,nci_alias,NCI_DD_INV,,otsa101dtpa90y
,yttrium Y 90-DOTA-di-HSG peptide IMP-288,investigational_name,NCI_DD_INV,,yttriumy90dotadihsgpeptideimp288
,90-Y-IMP-288,nci_alias,NCI_DD_INV,,90yimp288
,90Y-IMP288,nci_alias,NCI_DD_INV,,90yimp288
,yttrium Y 90-edotreotide,investigational_name,NCI_DD_INV,,yttriumy90edotreotide
,Y-90 OctreoTher,nci_alias,NCI_DD_INV,,y90octreother
,yttrium Y 90 -DOTATOC,nci_alias,NCI_DD_INV,,yttriumy90dotatoc
,Y90-DOTA-tyr3-octreotide,nci_alias,NCI_DD_INV,,y90dotatyr3octreotide
,yttrium Y 90 SMT 487,nci_alias,NCI_DD_INV,,yttriumy90smt487
,yttrium Y 90-DOTA-tyr3-octreotide,nci_alias,NCI_DD_INV,,yttriumy90dotatyr3octreotide
,322407-70-5,nci_alias,NCI_DD_INV,,322407705
,90Y-DOTA-3-Tyr-octreotide,nci_alias,NCI_DD_INV,,90ydota3tyroctreotide
,OctreoTher,nci_alias,NCI_DD_INV,,octreother
,Onalta,nci_alias,NCI_DD_INV,,onalta
,yttrium Y 90-DOTA-3-tyrosine-octreotide,nci_alias,NCI_DD_INV,,yttriumy90dota3tyrosineoctreotide
,alkotinib,investigational_name,NCI_DD_INV,,alkotinib
,ZG0418,nci_alias,NCI_DD_INV,,zg0418
,ZG 0418,nci_alias,NCI_DD_INV,,zg0418
,ZG-0418,nci_alias,NCI_DD_INV,,zg0418
,anti-CCR8 monoclonal antibody ZL-1218,investigational_name,NCI_DD_INV,,anticcr8monoclonalantibodyzl1218
,ZL 1218,nci_alias,NCI_DD_INV,,zl1218
,ZL-1218,nci_alias,NCI_DD_INV,,zl1218
,ZL1218,nci_alias,NCI_DD_INV,,zl1218
,anti-CD47 monoclonal antibody ZL-1201,investigational_name,NCI_DD_INV,,anticd47monoclonalantibodyzl1201
,ZL-1201,nci_alias,NCI_DD_INV,,zl1201
,ZL1201,nci_alias,NCI_DD_INV,,zl1201
,ZL 1201,nci_alias,NCI_DD_INV,,zl1201
,anti-CLDN18.2 monoclonal antibody ZL-1211,investigational_name,NCI_DD_INV,,anticldn182monoclonalantibodyzl1211
,anti-Claudin18.2 monoclonal antibody ZL-1211,nci_alias,NCI_DD_INV,,anticlaudin182monoclonalantibodyzl1211
,ZL 1211,nci_alias,NCI_DD_INV,,zl1211
,ZL-1211,nci_alias,NCI_DD_INV,,zl1211
,ZL1211,nci_alias,NCI_DD_INV,,zl1211
,anti-EGFR monoclonal antibody ZZ06,investigational_name,NCI_DD_INV,,antiegfrmonoclonalantibodyzz06
,ZZ-06,nci_alias,NCI_DD_INV,,zz06
,ZZ 06,nci_alias,NCI_DD_INV,,zz06
,ZZ06,nci_alias,NCI_DD_INV,,zz06
,anti-FRalpha antibody-drug conjugate ZW191,investigational_name,NCI_DD_INV,,antifralphaantibodydrugconjugatezw191
,anti-FRa ADC ZW191,nci_alias,NCI_DD_INV,,antifraadczw191
,anti-FRa/ZD06519 ADC ZW191,nci_alias,NCI_DD_INV,,antifrazd06519adczw191
,anti-FRalpha ADC ZW191,nci_alias,NCI_DD_INV,,antifralphaadczw191
,ZW 191,nci_alias,NCI_DD_INV,,zw191
,ZW-191,nci_alias,NCI_DD_INV,,zw191
,ZW191,nci_alias,NCI_DD_INV,,zw191
,anti-HER2 bispecific antibody-drug conjugate ZW49,investigational_name,NCI_DD_INV,,antiher2bispecificantibodydrugconjugatezw49
,ADC ZW49,nci_alias,NCI_DD_INV,,adczw49
,ZW49,nci_alias,NCI_DD_INV,,zw49
,ZW-49,nci_alias,NCI_DD_INV,,zw49
,anti-HER2 bispecific ADC ZW49,nci_alias,NCI_DD_INV,,antiher2bispecificadczw49
,anti-LLT1 monoclonal antibody ZM008,investigational_name,NCI_DD_INV,,antillt1monoclonalantibodyzm008
,anti-lectin-like transcript-1 monoclonal antibody ZM008,nci_alias,NCI_DD_INV,,antilectinliketranscript1monoclonalantibodyzm008
,ZM 008,nci_alias,NCI_DD_INV,,zm008
,ZM-008,nci_alias,NCI_DD_INV,,zm008
,ZM008,nci_alias,NCI_DD_INV,,zm008
,anti-plectin monoclonal antibody ZB131,investigational_name,NCI_DD_INV,,antiplectinmonoclonalantibodyzb131
,anti-plectin-1 monoclonal antibody ZB131,nci_alias,NCI_DD_INV,,antiplectin1monoclonalantibodyzb131
,anti-CSP monoclonal antibody ZB131,nci_alias,NCI_DD_INV,,anticspmonoclonalantibodyzb131
,anti-cancer-specific plectin monoclonal antibody ZB131,nci_alias,NCI_DD_INV,,anticancerspecificplectinmonoclonalantibodyzb131
,anti-CSP1 monoclonal antibody ZB131,nci_alias,NCI_DD_INV,,anticsp1monoclonalantibodyzb131
,anti-cell surface plectin 1 monoclonal antibody ZB131,nci_alias,NCI_DD_INV,,anticellsurfaceplectin1monoclonalantibodyzb131
,anti-cell surface plectin-1 monoclonal antibody ZB131,nci_alias,NCI_DD_INV,,anticellsurfaceplectin1monoclonalantibodyzb131
,ZB131,nci_alias,NCI_DD_INV,,zb131
,ZB-131,nci_alias,NCI_DD_INV,,zb131
,ZB 131,nci_alias,NCI_DD_INV,,zb131
,BET bromodomain inhibitor ZEN-3694,investigational_name,NCI_DD_INV,,betbromodomaininhibitorzen3694
,ZEN-3694,nci_alias,NCI_DD_INV,,zen3694
,ZEN 3694,nci_alias,NCI_DD_INV,,zen3694
,ZEN003694,nci_alias,NCI_DD_INV,,zen003694
,BETi ZEN-3694,nci_alias,NCI_DD_INV,,betizen3694
,bezlotoxumab,investigational_name,NCI_DD_INV,,bezlotoxumab
,MK-6072,nci_alias,NCI_DD_INV,,mk6072
,MK 6072,nci_alias,NCI_DD_INV,,mk6072
,MK6072,nci_alias,NCI_DD_INV,,mk6072
,Zinplava,nci_alias,NCI_DD_INV,,zinplava
,1246264-45-8,nci_alias,NCI_DD_INV,,1246264458
,ceftolozane-tazobactam,investigational_name,NCI_DD_INV,,ceftolozanetazobactam
,Zerbaxa,nci_alias,NCI_DD_INV,,zerbaxa
,CXA-201,nci_alias,NCI_DD_INV,,cxa201
,CXA 201,nci_alias,NCI_DD_INV,,cxa201
,CXA201,nci_alias,NCI_DD_INV,,cxa201
,ceftolozane/tazobactam,nci_alias,NCI_DD_INV,,ceftolozanetazobactam
,1613740-46-7,nci_alias,NCI_DD_INV,,1613740467
,darinaparsin,investigational_name,NCI_DD_INV,,darinaparsin
,S-dimethylarsino-glutathione,nci_alias,NCI_DD_INV,,sdimethylarsinoglutathione
,ZIO-101,nci_alias,NCI_DD_INV,,zio101
,SP-02L,nci_alias,NCI_DD_INV,,sp02l
,eiletoclax,investigational_name,NCI_DD_INV,,eiletoclax
,ZE 50-0134,nci_alias,NCI_DD_INV,,ze500134
,ZE-50-0134,nci_alias,NCI_DD_INV,,ze500134
,ZE50-0134,nci_alias,NCI_DD_INV,,ze500134
,elbasvir/grazoprevir,investigational_name,NCI_DD_INV,,elbasvirgrazoprevir
,Zepatier,nci_alias,NCI_DD_INV,,zepatier
,elbasvir-grazoprevir,nci_alias,NCI_DD_INV,,elbasvirgrazoprevir
,grazoprevir/elbasvir,nci_alias,NCI_DD_INV,,grazoprevirelbasvir
,grazoprevir-elbasvir,nci_alias,NCI_DD_INV,,grazoprevirelbasvir
,MK-8742/MK-5172,nci_alias,NCI_DD_INV,,mk8742mk5172
,ganaxolone,investigational_name,NCI_DD_INV,,ganaxolone
,CCD 1042,nci_alias,NCI_DD_INV,,ccd1042
,CCD-1042,nci_alias,NCI_DD_INV,,ccd1042
,CCD1042,nci_alias,NCI_DD_INV,,ccd1042
,GNX,nci_alias,NCI_DD_INV,,gnx
,38398-32-2,nci_alias,NCI_DD_INV,,38398322
,Ztalmy,nci_alias,NCI_DD_INV,,ztalmy
,Hsp90 inhibitor debio 0932,investigational_name,NCI_DD_INV,,hsp90inhibitordebio0932
,debio 0932,nci_alias,NCI_DD_INV,,debio0932
,CUDC-305,nci_alias,NCI_DD_INV,,cudc305
,"ristomycin A aglycone, 5,31-dichloro-38-de(methoxycarbonyl)-7-demethyl-19-deoxy-56-O-[2-deoxy-2-[(10-methyl-1-oxoundecyl)amino]-alpha-D-glucopyranuronosyl]-38-[[[3-(dimethylamino)propyl]amino]carbonyl]-42-O-alpha-D-mannopyranosyl-N15-methyl-",nci_alias,NCI_DD_INV,,ristomycinaaglycone531dichloro38demethoxycarbonyl7demethyl19deoxy56o2deoxy210methyl1oxoundecylaminoalphadglucopyranuronosyl383dimethylaminopropylaminocarbonyl42oalphadmannopyranosyln15methyl
,Zeven,nci_alias,NCI_DD_INV,,zeven
rx:82124.0,idarubicin hydrochloride,investigational_name,NCI_DD_INV,,idarubicinhydrochloride
rx:224952.0,Idamycin PFS,nci_alias,NCI_DD_INV,,idamycinpfs
,idarubicin HCl,nci_alias,NCI_DD_INV,,idarubicinhcl
,IMI-30,nci_alias,NCI_DD_INV,,imi30
,Zavedos,nci_alias,NCI_DD_INV,,zavedos
,SC-33428,nci_alias,NCI_DD_INV,,sc33428
,57852-57-0,nci_alias,NCI_DD_INV,,57852570
,4-demethoxydaunomycin,nci_alias,NCI_DD_INV,,4demethoxydaunomycin
,Idamycin,nci_alias,NCI_DD_INV,,idamycin
,indibulin,investigational_name,NCI_DD_INV,,indibulin
,D 24851,nci_alias,NCI_DD_INV,,d24851
,D-24851,nci_alias,NCI_DD_INV,,d24851
,(N-(pyridin-4-yl)-[1-(4-chlorbenzyl)-indol-3-yl]-glyoxyl-amid),nci_alias,NCI_DD_INV,,
,ZIO-301,nci_alias,NCI_DD_INV,,zio301
